inf,0.075,0.055,inf,inf,0.001,0.0005,inf,1.0
2.0,0.15,0.1,0.025,0.015,0.0045,inf,0.005,2.0
2.0,0.13,0.1,0.03,0.013000000000000001,0.0025,0.003,0.004,3.0
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3.0
2.0,0.165,0.12,0.025,0.0215,0.006999999999999999,0.005,0.005,3.0
1.0,0.21,,0.05,0.0385,0.0155,0.0055,0.01,3.0
2.0,0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3.0
2.0,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,3.0
2.0,0.24,0.15,0.065,0.0665,0.015,0.0135,0.017,3.0
2.0,0.16,0.15,0.045,0.0375,0.0065,0.0055,0.011000000000000001,3.0
2.0,0.14,0.105,0.035,0.013999999999999999,0.0055,0.0025,0.005,3.0
2.0,0.16,0.13,0.045,0.0275,0.0125,0.01,0.009000000000000001,3.0
2.0,0.18,0.11,0.05,0.023,0.0085,0.0055,0.01,3.0
2.0,0.16,0.14,0.03,0.0315,0.0125,0.005,0.005,3.0
2.0,0.16,0.12,0.05,0.021,0.0065,0.0055,0.013999999999999999,3.0
2.0,0.215,0.15,0.055,0.0275,0.015,0.009000000000000001,0.0125,3.0
2.0,0.205,0.155,0.055,0.0495,0.015,0.011000000000000001,0.013999999999999999,3.0
2.0,0.225,0.15,0.05,0.0515,0.0175,0.012,0.015,4.0
2.0,0.245,0.19,0.06,0.095,0.0445,0.0245,0.025,4.0
2.0,0.17,0.13,0.095,0.03,0.013000000000000001,0.0065,0.01,4.0
,0.245,0.18,0.065,,0.025,0.015,0.015,4.0
2.0,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026000000000000002,4.0
2.0,0.28,0.21,0.06,0.1065,0.039,0.0295,0.03,4.0
2.0,0.185,0.145,0.06,0.037000000000000005,0.0125,0.0065,0.011000000000000001,4.0
2.0,0.19,0.145,0.04,0.032,0.0165,0.0065,0.015,4.0
1.0,0.245,0.23,0.09,0.147,0.0445,0.034,0.045,4.0
